File Name,Cores Number,Sparse Matrix,Dense Vector,Serial Algo Execution time,Row-wise Average Communication Time,Row-wise Average Computation Time,Row-wise Execution time,Row-wise Result,Column-wise Average Communication Time,Column-wise Average Computation Time,Column-wise Execution time,Column-wise Result,Non-zero elements Average Communication Time,Non-zero elements Average Computation Time,Non-zero Elements Execution time,Non-zero Elements Result,PETSc Execution time,PETSc Result
cop20k_A_mtx_k9_cores10_chunks1_cpus10,10,121192x121192,121192x9,0.548366,,,0.166163,same,,,0.665596,same,,,0.149068,same,0.0353765,same
cop20k_A_mtx_k9_cores10_chunks2_cpus5,10,121192x121192,121192x9,0.549932,,,0.163577,same,,,0.64804,same,,,0.150694,same,0.032912,same
cop20k_A_mtx_k9_cores10_chunks5_cpus2,10,121192x121192,121192x9,0.549604,,,0.167493,same,,,0.649968,same,,,0.148282,same,0.0317772,same
cop20k_A_mtx_k9_cores11_chunks1_cpus11,11,121192x121192,121192x9,0.568965,,,0.157338,same,,,0.648812,same,,,0.149267,same,0.0319302,same
cop20k_A_mtx_k9_cores12_chunks1_cpus12,12,121192x121192,121192x9,0.571239,,,0.149159,same,,,0.661743,same,,,0.148785,same,0.0315771,same
cop20k_A_mtx_k9_cores12_chunks2_cpus6,12,121192x121192,121192x9,0.569475,,,0.157888,same,,,0.672846,same,,,0.148381,same,0.0323897,same
cop20k_A_mtx_k9_cores12_chunks3_cpus4,12,121192x121192,121192x9,0.569755,,,0.158309,same,,,0.665349,same,,,0.148772,same,0.0314363,same
cop20k_A_mtx_k9_cores12_chunks4_cpus3,12,121192x121192,121192x9,0.56849,,,0.148185,same,,,0.696822,same,,,0.147044,same,0.0298431,same
cop20k_A_mtx_k9_cores13_chunks1_cpus13,13,121192x121192,121192x9,0.592888,,,0.155403,same,,,0.6662,same,,,0.151376,same,0.0308739,same
cop20k_A_mtx_k9_cores14_chunks1_cpus14,14,121192x121192,121192x9,0.593209,,,0.144332,same,,,0.68347,same,,,0.149275,same,0.029668,same
cop20k_A_mtx_k9_cores14_chunks2_cpus7,14,121192x121192,121192x9,0.592877,,,0.15068,same,,,0.709725,same,,,0.149537,same,0.0279085,same
cop20k_A_mtx_k9_cores15_chunks1_cpus15,15,121192x121192,121192x9,0.611075,,,0.145222,same,,,0.725304,same,,,0.156679,same,0.0300115,same
cop20k_A_mtx_k9_cores15_chunks3_cpus5,15,121192x121192,121192x9,0.612685,,,0.152011,same,,,0.711371,same,,,0.153242,same,0.0281404,same
cop20k_A_mtx_k9_cores15_chunks5_cpus3,15,121192x121192,121192x9,0.613536,,,0.152334,same,,,0.727447,same,,,0.153705,same,0.0264874,same
cop20k_A_mtx_k9_cores16_chunks1_cpus16,16,121192x121192,121192x9,0.615948,,,0.148136,same,,,0.712646,same,,,0.151067,same,0.0279076,same
cop20k_A_mtx_k9_cores16_chunks2_cpus8,16,121192x121192,121192x9,0.615109,,,0.149733,same,,,0.726426,same,,,0.154454,same,0.0278923,same
cop20k_A_mtx_k9_cores16_chunks4_cpus4,16,121192x121192,121192x9,0.615815,,,0.147322,same,,,0.724773,same,,,0.151766,same,0.0270224,same
cop20k_A_mtx_k9_cores18_chunks2_cpus9,18,121192x121192,121192x9,0.55286,,,0.120518,same,,,0.640007,same,,,0.136409,same,0.0248494,same
cop20k_A_mtx_k9_cores18_chunks3_cpus6,18,121192x121192,121192x9,0.55126,,,0.119554,same,,,0.654029,same,,,0.136828,same,0.0261846,same
cop20k_A_mtx_k9_cores20_chunks2_cpus10,20,121192x121192,121192x9,0.552989,,,0.115052,same,,,0.650723,same,,,0.134686,same,0.0215854,same
cop20k_A_mtx_k9_cores20_chunks4_cpus5,20,121192x121192,121192x9,0.554509,,,0.115289,same,,,0.653395,same,,,0.135306,same,0.0235608,same
cop20k_A_mtx_k9_cores20_chunks5_cpus4,20,121192x121192,121192x9,0.549024,,,0.117913,same,,,0.656976,same,,,0.134487,same,0.0226184,same
cop20k_A_mtx_k9_cores21_chunks3_cpus7,21,121192x121192,121192x9,0.568133,,,0.127511,same,,,0.656752,same,,,0.147849,same,0.0228259,same
cop20k_A_mtx_k9_cores22_chunks2_cpus11,22,121192x121192,121192x9,0.573337,,,0.116101,same,,,0.654554,same,,,0.138249,same,0.0231055,same
cop20k_A_mtx_k9_cores24_chunks2_cpus12,24,121192x121192,121192x9,0.570665,,,0.113474,same,,,0.683873,same,,,0.13714,same,0.0205202,same
cop20k_A_mtx_k9_cores24_chunks3_cpus8,24,121192x121192,121192x9,0.593111,,,0.118841,same,,,0.690224,same,,,0.135362,same,0.0213502,same
cop20k_A_mtx_k9_cores24_chunks4_cpus6,24,121192x121192,121192x9,0.568952,,,0.112528,same,,,0.674238,same,,,0.136838,same,0.0231715,same
cop20k_A_mtx_k9_cores25_chunks5_cpus5,25,121192x121192,121192x9,0.593348,,,0.122409,same,,,0.678828,same,,,0.142055,same,0.0218412,same
cop20k_A_mtx_k9_cores26_chunks2_cpus13,26,121192x121192,121192x9,0.594904,,,0.121819,same,,,0.684008,same,,,0.139459,same,0.0203246,same
cop20k_A_mtx_k9_cores27_chunks3_cpus9,27,121192x121192,121192x9,0.549453,,,0.104269,same,,,0.645733,same,,,0.129966,same,0.0208877,same
cop20k_A_mtx_k9_cores28_chunks2_cpus14,28,121192x121192,121192x9,0.59162,,,0.111667,same,,,0.701533,same,,,0.139892,same,0.0196682,same
cop20k_A_mtx_k9_cores28_chunks4_cpus7,28,121192x121192,121192x9,0.592131,,,0.118304,same,,,0.699371,same,,,0.138433,same,0.0197888,same
cop20k_A_mtx_k9_cores2_chunks1_cpus2,2,121192x121192,121192x9,0.480079,,,0.239412,same,,,0.34281,same,,,0.228493,same,0.0523523,same
cop20k_A_mtx_k9_cores30_chunks2_cpus15,30,121192x121192,121192x9,0.612281,,,0.121103,same,,,0.744693,same,,,0.144248,same,0.0191029,same
cop20k_A_mtx_k9_cores30_chunks3_cpus10,30,121192x121192,121192x9,0.549613,,,0.100536,same,,,0.65007,same,,,0.129201,same,0.0221692,same
cop20k_A_mtx_k9_cores30_chunks5_cpus6,30,121192x121192,121192x9,0.547328,,,0.100368,same,,,0.660735,same,,,0.129897,same,0.0191158,same
cop20k_A_mtx_k9_cores32_chunks2_cpus16,32,121192x121192,121192x9,0.617006,,,0.117795,same,,,0.711998,same,,,0.142684,same,0.0193246,same
cop20k_A_mtx_k9_cores32_chunks4_cpus8,32,121192x121192,121192x9,0.616139,,,0.117816,same,,,0.728325,same,,,0.141617,same,0.0173548,same
cop20k_A_mtx_k9_cores33_chunks3_cpus11,33,121192x121192,121192x9,0.57261,,,0.102118,same,,,0.668831,same,,,0.13287,same,0.0186503,same
cop20k_A_mtx_k9_cores35_chunks5_cpus7,35,121192x121192,121192x9,0.567327,,,0.119891,same,,,0.688553,same,,,0.137379,same,0.0170461,same
cop20k_A_mtx_k9_cores36_chunks3_cpus12,36,121192x121192,121192x9,0.571755,,,0.100134,same,,,0.688155,same,,,0.134237,same,0.0178561,same
cop20k_A_mtx_k9_cores36_chunks4_cpus9,36,121192x121192,121192x9,0.550538,,,0.0977235,same,,,0.646437,same,,,0.126703,same,0.01795,same
cop20k_A_mtx_k9_cores39_chunks3_cpus13,39,121192x121192,121192x9,0.592242,,,0.102867,same,,,0.691036,same,,,0.138316,same,0.018397,same
cop20k_A_mtx_k9_cores3_chunks1_cpus3,3,121192x121192,121192x9,0.485844,,,0.194571,same,,,0.269099,same,,,0.189571,same,0.0458653,same
cop20k_A_mtx_k9_cores40_chunks4_cpus10,40,121192x121192,121192x9,0.552807,,,0.0934607,same,,,0.674067,same,,,0.126244,same,0.0171251,same
cop20k_A_mtx_k9_cores40_chunks5_cpus8,40,121192x121192,121192x9,0.593574,,,0.111196,same,,,0.694423,same,,,0.141131,same,0.0176221,same
cop20k_A_mtx_k9_cores42_chunks3_cpus14,42,121192x121192,121192x9,0.591412,,,0.103457,same,,,0.701258,same,,,0.137408,same,0.0175315,same
cop20k_A_mtx_k9_cores44_chunks4_cpus11,44,121192x121192,121192x9,0.568867,,,0.0951991,same,,,0.665196,same,,,0.130994,same,0.0162592,same
cop20k_A_mtx_k9_cores45_chunks3_cpus15,45,121192x121192,121192x9,0.615992,,,0.108957,same,,,0.735932,same,,,0.140512,same,0.016555,same
cop20k_A_mtx_k9_cores45_chunks5_cpus9,45,121192x121192,121192x9,0.55189,,,0.0905804,same,,,0.645443,same,,,0.125081,same,0.0135235,same
cop20k_A_mtx_k9_cores48_chunks3_cpus16,48,121192x121192,121192x9,0.611433,,,0.120703,same,,,0.727442,same,,,0.138753,same,0.0139566,same
cop20k_A_mtx_k9_cores48_chunks4_cpus12,48,121192x121192,121192x9,0.570689,,,0.0956822,same,,,0.679307,same,,,0.133235,same,0.0173083,same
cop20k_A_mtx_k9_cores4_chunks1_cpus4,4,121192x121192,121192x9,0.485914,,,0.194153,same,,,0.241559,same,,,0.168,same,0.0423541,same
cop20k_A_mtx_k9_cores4_chunks2_cpus2,4,121192x121192,121192x9,0.484369,,,0.19543,same,,,0.23948,same,,,0.174081,same,0.0432526,same
cop20k_A_mtx_k9_cores50_chunks5_cpus10,50,121192x121192,121192x9,0.549518,,,0.0886429,same,,,0.672246,same,,,0.125881,same,0.0136866,same
cop20k_A_mtx_k9_cores52_chunks4_cpus13,52,121192x121192,121192x9,0.594069,,,0.10231,same,,,0.696762,same,,,0.134525,same,0.0160226,same
cop20k_A_mtx_k9_cores55_chunks5_cpus11,55,121192x121192,121192x9,0.572187,,,0.0916275,same,,,0.667474,same,,,0.130066,same,0.0126439,same
cop20k_A_mtx_k9_cores56_chunks4_cpus14,56,121192x121192,121192x9,0.591065,,,0.0985699,same,,,0.712447,same,,,0.136262,same,0.0144635,same
cop20k_A_mtx_k9_cores5_chunks1_cpus5,5,121192x121192,121192x9,0.513712,,,0.204426,same,,,0.357325,same,,,0.164132,same,0.0460349,same
cop20k_A_mtx_k9_cores60_chunks4_cpus15,60,121192x121192,121192x9,0.610817,,,0.105312,same,,,0.731934,same,,,0.13698,same,0.0123174,same
cop20k_A_mtx_k9_cores60_chunks5_cpus12,60,121192x121192,121192x9,0.57002,,,0.0916846,same,,,0.689869,same,,,0.130764,same,0.0145026,same
cop20k_A_mtx_k9_cores64_chunks4_cpus16,64,121192x121192,121192x9,0.802794,,,0.103962,same,,,0.7339,same,,,0.135614,same,0.0121794,same
cop20k_A_mtx_k9_cores65_chunks5_cpus13,65,121192x121192,121192x9,0.592186,,,0.101669,same,,,0.692087,same,,,0.130187,same,0.0125086,same
cop20k_A_mtx_k9_cores6_chunks1_cpus6,6,121192x121192,121192x9,0.516456,,,0.196369,same,,,0.316819,same,,,0.155676,same,0.0435676,same
cop20k_A_mtx_k9_cores6_chunks2_cpus3,6,121192x121192,121192x9,0.514735,,,0.195906,same,,,0.315977,same,,,0.15574,same,0.0424412,same
cop20k_A_mtx_k9_cores6_chunks3_cpus2,6,121192x121192,121192x9,0.515921,,,0.198138,same,,,0.31995,same,,,0.15531,same,0.0449546,same
cop20k_A_mtx_k9_cores7_chunks1_cpus7,7,121192x121192,121192x9,0.533634,,,0.187426,same,,,0.263539,same,,,0.158039,same,0.0436956,same
cop20k_A_mtx_k9_cores8_chunks1_cpus8,8,121192x121192,121192x9,0.536789,,,0.171105,same,,,0.216777,same,,,0.152617,same,0.0399453,same
cop20k_A_mtx_k9_cores8_chunks2_cpus4,8,121192x121192,121192x9,0.535956,,,0.171822,same,,,0.210331,same,,,0.149034,same,0.0378216,same
cop20k_A_mtx_k9_cores8_chunks4_cpus2,8,121192x121192,121192x9,0.534326,,,0.174065,same,,,0.212018,same,,,0.151021,same,0.0398255,same
cop20k_A_mtx_k9_cores9_chunks1_cpus9,9,121192x121192,121192x9,0.549675,,,0.166362,same,,,0.161751,same,,,0.151788,same,0.0369665,same
cop20k_A_mtx_k9_cores9_chunks3_cpus3,9,121192x121192,121192x9,0.551146,,,0.173111,same,,,0.167999,same,,,0.152175,same,0.036003,same