File Name,Cores Number,Sparse Matrix,Dense Vector,Serial Algo Execution time,Setup time,Row-wise Average Communication Time,Row-wise Average Computation Time,Row-wise Execution time,Row-wise Result,Column-wise Average Communication Time,Column-wise Average Computation Time,Column-wise Execution time,Column-wise Result,Non-zero elements Average Communication Time,Non-zero elements Average Computation Time,Non-zero Elements Execution time,Non-zero Elements Result,PETSc Setup time,PETSc Execution time,PETSc Conversion time,PETSc Result
cop20k_A_mtx_k12_cores10_chunks1_cpus10,10,121192x121192,121192x12,0.702032,0.133013,0.0682914,0.0563005,0.206108,same,0.0182512,0.098319,0.297111,same,0.0163875,0.0755742,0.164285,same,2.62969,0.155824,1.24677,same
cop20k_A_mtx_k12_cores10_chunks2_cpus5,10,121192x121192,121192x12,0.703836,0.133278,0.0623853,0.0556125,0.193061,same,0.0163975,0.0982454,0.291008,same,0.0165555,0.0751295,0.162549,same,2.61496,0.158006,1.23883,same
cop20k_A_mtx_k12_cores10_chunks5_cpus2,10,121192x121192,121192x12,0.70345,0.131071,0.0626015,0.0558985,0.193465,same,0.0179651,0.0983635,0.293981,same,0.0162807,0.0753543,0.163999,same,2.61394,0.155911,1.27281,same
cop20k_A_mtx_k12_cores11_chunks1_cpus11,11,121192x121192,121192x12,0.728165,0.181345,0.0636769,0.052324,0.199714,same,0.0132045,0.0944898,0.236384,same,0.0167576,0.073115,0.164042,same,2.88029,0.145048,1.32779,same
cop20k_A_mtx_k12_cores12_chunks1_cpus12,12,121192x121192,121192x12,0.726823,0.1357,0.0565185,0.0492577,0.184643,same,0.00770713,0.0911438,0.187653,same,0.0165998,0.0715243,0.163094,same,2.69453,0.137904,1.28462,same
cop20k_A_mtx_k12_cores12_chunks2_cpus6,12,121192x121192,121192x12,0.731611,0.138338,0.05739,0.0490664,0.188831,same,0.00707696,0.0911546,0.185846,same,0.0167469,0.0712319,0.162903,same,2.68989,0.139638,1.32582,same
cop20k_A_mtx_k12_cores12_chunks3_cpus4,12,121192x121192,121192x12,0.733584,0.136844,0.0603986,0.0498394,0.19447,same,0.00730939,0.0910844,0.187662,same,0.0168235,0.0713794,0.163158,same,2.6812,0.134371,1.38286,same
cop20k_A_mtx_k12_cores12_chunks4_cpus3,12,121192x121192,121192x12,0.733212,0.141585,0.0582358,0.0491246,0.190811,same,0.00776748,0.0912663,0.187258,same,0.0167553,0.0713114,0.16185,same,2.70384,0.139191,1.42841,same
cop20k_A_mtx_k12_cores12_chunks6_cpus2,12,121192x121192,121192x12,0.727331,0.138074,0.0599823,0.0505012,0.192557,same,0.00986983,0.0935787,0.196095,same,0.0166866,0.0736165,0.167632,same,2.71024,0.136802,1.39088,same
cop20k_A_mtx_k12_cores13_chunks1_cpus13,13,121192x121192,121192x12,0.761831,0.182145,0.0575018,0.0468238,0.191827,same,0.0660843,0.0612018,0.884788,same,0.0168342,0.0717525,0.166189,same,2.76148,0.129791,1.34621,same
cop20k_A_mtx_k12_cores14_chunks1_cpus14,14,121192x121192,121192x12,0.760073,0.144371,0.0513293,0.0445445,0.177115,same,0.0638711,0.0586323,0.911435,same,0.0195302,0.0713696,0.16419,same,2.72271,0.12464,1.34278,same
cop20k_A_mtx_k12_cores14_chunks2_cpus7,14,121192x121192,121192x12,0.762694,0.148575,0.0540223,0.0452399,0.191189,same,0.0650057,0.0600702,0.94011,same,0.0187485,0.0713657,0.172396,same,2.76945,0.123111,1.38261,same
cop20k_A_mtx_k12_cores15_chunks1_cpus15,15,121192x121192,121192x12,0.780564,0.147447,0.0485038,0.0435776,0.176255,same,0.0636446,0.0581888,0.973321,same,0.0196088,0.0731463,0.17244,same,2.75815,0.121081,1.42805,same
cop20k_A_mtx_k12_cores15_chunks3_cpus5,15,121192x121192,121192x12,0.780587,0.147298,0.0493479,0.0432548,0.176424,same,0.0631503,0.0579235,0.962779,same,0.0206067,0.0701076,0.168571,same,2.75172,0.118433,1.52824,same
cop20k_A_mtx_k12_cores15_chunks5_cpus3,15,121192x121192,121192x12,0.783257,0.149687,0.0514181,0.0435777,0.186808,same,0.0636046,0.0583874,0.971821,same,0.0200965,0.0717664,0.169895,same,2.78628,0.121229,1.40148,same
cop20k_A_mtx_k12_cores16_chunks1_cpus16,16,121192x121192,121192x12,0.787006,0.149997,0.0486225,0.0411135,0.177622,same,0.0582784,0.0529587,0.942027,same,0.0198453,0.0690935,0.165178,same,2.71645,0.111122,1.42387,same
cop20k_A_mtx_k12_cores16_chunks2_cpus8,16,121192x121192,121192x12,0.78106,0.146656,0.04622,0.0411128,0.171286,same,0.0598981,0.0544303,0.971169,same,0.0204644,0.0702481,0.169568,same,2.73239,0.113434,1.53098,same
cop20k_A_mtx_k12_cores16_chunks4_cpus4,16,121192x121192,121192x12,0.785746,0.151337,0.0491673,0.0411525,0.180543,same,0.0593969,0.0540507,0.959991,same,0.0197895,0.0700954,0.165237,same,2.72623,0.111567,1.4227,same
cop20k_A_mtx_k12_cores18_chunks2_cpus9,18,121192x121192,121192x12,0.69681,0.156884,0.0379537,0.0315284,0.148003,same,0.0461119,0.0415082,0.835589,same,0.0250241,0.05809,0.151962,same,2.41222,0.0919859,1.28779,same
cop20k_A_mtx_k12_cores18_chunks3_cpus6,18,121192x121192,121192x12,0.706388,0.152154,0.0394264,0.0316604,0.15059,same,0.0468143,0.0421109,0.847438,same,0.0245875,0.0579725,0.149557,same,2.41339,0.0957382,1.24315,same
cop20k_A_mtx_k12_cores18_chunks6_cpus3,18,121192x121192,121192x12,0.702586,0.152331,0.0386871,0.031602,0.14573,same,0.0488135,0.0422454,0.848533,same,0.0251729,0.0579805,0.153746,same,2.40072,0.0920504,1.24043,same
cop20k_A_mtx_k12_cores20_chunks2_cpus10,20,121192x121192,121192x12,0.701148,0.156898,0.0352054,0.0293498,0.140384,same,0.0440116,0.0391959,0.874351,same,0.0279076,0.0559178,0.149326,same,2.34414,0.0860127,1.30898,same
cop20k_A_mtx_k12_cores20_chunks4_cpus5,20,121192x121192,121192x12,0.703183,0.155603,0.0349847,0.0293055,0.143472,same,0.0462594,0.0395805,0.880145,same,0.0281689,0.0558981,0.148408,same,2.36108,0.0850114,1.34288,same
cop20k_A_mtx_k12_cores20_chunks5_cpus4,20,121192x121192,121192x12,0.701983,0.156929,0.034408,0.0294002,0.138954,same,0.0432512,0.0384166,0.858232,same,0.0260791,0.0560384,0.14832,same,2.34911,0.085199,1.23757,same
cop20k_A_mtx_k12_cores22_chunks2_cpus11,22,121192x121192,121192x12,0.72685,0.142619,0.0341276,0.0276312,0.149117,same,0.0409899,0.0359849,0.880611,same,0.022808,0.0557934,0.149648,same,2.36842,0.0781058,1.34725,same
cop20k_A_mtx_k12_cores24_chunks2_cpus12,24,121192x121192,121192x12,0.725215,0.150207,0.0364142,0.026293,0.1479,same,0.0382917,0.0334142,0.891447,same,0.0292976,0.0551821,0.149296,same,2.35119,0.0750596,1.33071,same
cop20k_A_mtx_k12_cores24_chunks3_cpus8,24,121192x121192,121192x12,0.77433,0.152527,0.0390764,0.0275336,0.154523,same,0.0412746,0.0361114,0.962475,same,0.0282093,0.0581215,0.159122,same,2.40357,0.0755461,1.30089,same
cop20k_A_mtx_k12_cores24_chunks4_cpus6,24,121192x121192,121192x12,0.724663,0.150311,0.0375184,0.0265101,0.148559,same,0.0379326,0.0329725,0.880709,same,0.0299711,0.054991,0.149709,same,2.40639,0.0754811,1.2936,same
cop20k_A_mtx_k12_cores24_chunks6_cpus4,24,121192x121192,121192x12,0.72718,0.144709,0.0367082,0.0264668,0.146684,same,0.038388,0.0334023,0.890636,same,0.0249342,0.0555294,0.147061,same,2.35571,0.0744672,1.29262,same
cop20k_A_mtx_k12_cores25_chunks5_cpus5,25,121192x121192,121192x12,0.754906,0.154087,0.0367372,0.0258205,0.150959,same,0.0374726,0.0321893,0.898791,same,0.0316617,0.0548902,0.159275,same,2.50022,0.0731329,1.38273,same
cop20k_A_mtx_k12_cores26_chunks2_cpus13,26,121192x121192,121192x12,0.754434,0.151024,0.0370533,0.0251564,0.15268,same,0.0359829,0.0309633,0.898015,same,0.0230852,0.0566094,0.154237,same,2.41858,0.0713422,1.34181,same
cop20k_A_mtx_k12_cores27_chunks3_cpus9,27,121192x121192,121192x12,0.699352,0.153755,0.0274762,0.0220297,0.128159,same,0.0332138,0.0284297,0.859213,same,0.0214404,0.0513553,0.144597,same,2.22099,0.0654743,1.25164,same
cop20k_A_mtx_k12_cores28_chunks2_cpus14,28,121192x121192,121192x12,0.756194,0.152804,0.033647,0.0242896,0.147288,same,0.0343952,0.0292383,0.912671,same,0.0292562,0.0565754,0.153236,same,2.41468,0.0678229,1.39582,same
cop20k_A_mtx_k12_cores2_chunks1_cpus2,2,121192x121192,121192x12,0.616965,0.111387,0.0142033,0.223969,0.310023,same,0.014955,0.34709,0.434959,same,0.0302194,0.190588,0.267824,same,3.35737,0.562292,1.0514,same
cop20k_A_mtx_k12_cores30_chunks2_cpus15,30,121192x121192,121192x12,0.784221,0.155001,0.0312754,0.0234057,0.145512,same,0.0337806,0.0284945,0.95235,same,0.0301227,0.0555822,0.158838,same,2.46454,0.0644769,1.49853,same
cop20k_A_mtx_k12_cores30_chunks3_cpus10,30,121192x121192,121192x12,0.700608,0.15825,0.0242105,0.0204312,0.124164,same,0.0330156,0.0260738,0.870476,same,0.02553,0.0499675,0.141051,same,2.21011,0.0572388,1.25258,same
cop20k_A_mtx_k12_cores30_chunks5_cpus6,30,121192x121192,121192x12,0.742499,0.166692,0.0332366,0.0210536,0.141585,same,0.0307773,0.0257292,0.865814,same,0.0254302,0.0510887,0.147555,same,2.31103,0.0617524,1.3677,same
cop20k_A_mtx_k12_cores30_chunks6_cpus5,30,121192x121192,121192x12,0.781972,0.155328,0.0316536,0.0235734,0.145704,same,0.0345821,0.0292359,0.974689,same,0.0326927,0.0560897,0.159099,same,2.4722,0.0656514,1.39629,same
cop20k_A_mtx_k12_cores32_chunks2_cpus16,32,121192x121192,121192x12,0.780691,0.153366,0.0262704,0.0224178,0.137179,same,0.0320235,0.0267079,0.955904,same,0.0280385,0.0560077,0.154508,same,2.44315,0.0623107,1.53486,same
cop20k_A_mtx_k12_cores32_chunks4_cpus8,32,121192x121192,121192x12,0.785373,0.312414,0.0299178,0.0225579,0.141195,same,0.0322669,0.026864,0.957817,same,0.0316668,0.0555366,0.162606,same,2.44637,0.0621307,1.42486,same
cop20k_A_mtx_k12_cores33_chunks3_cpus11,33,121192x121192,121192x12,0.725945,0.171307,0.0236512,0.0198533,0.131136,same,0.0285828,0.0236414,0.872106,same,0.0279128,0.0502281,0.145599,same,2.27771,0.0531219,1.318,same
cop20k_A_mtx_k12_cores36_chunks3_cpus12,36,121192x121192,121192x12,0.726242,0.17708,0.0213437,0.0191867,0.128234,same,0.0272723,0.0220467,0.886074,same,0.0296296,0.0496046,0.145864,same,2.25137,0.0514452,1.33372,same
cop20k_A_mtx_k12_cores36_chunks4_cpus9,36,121192x121192,121192x12,0.702203,0.155461,0.0215354,0.0171097,0.117943,same,0.0260698,0.0211393,0.855126,same,0.0245893,0.048255,0.138772,same,2.16033,0.0482706,1.28676,same
cop20k_A_mtx_k12_cores36_chunks6_cpus6,36,121192x121192,121192x12,0.724851,0.175259,0.0221637,0.018685,0.128659,same,0.0276051,0.0224621,0.901196,same,0.0278833,0.0499924,0.144277,same,2.25898,0.0525117,1.3474,same
cop20k_A_mtx_k12_cores39_chunks3_cpus13,39,121192x121192,121192x12,0.757505,0.176871,0.0283052,0.0178768,0.137569,same,0.0254368,0.0202849,0.891332,same,0.0246557,0.0506373,0.147601,same,2.32322,0.0497794,1.37155,same
cop20k_A_mtx_k12_cores3_chunks1_cpus3,3,121192x121192,121192x12,0.6168,0.113867,0.0239046,0.154376,0.246113,same,0.0182453,0.25433,0.341345,same,0.0224106,0.144887,0.234802,same,2.92125,0.381625,1.06894,same
cop20k_A_mtx_k12_cores40_chunks4_cpus10,40,121192x121192,121192x12,0.699774,0.159637,0.0196977,0.015982,0.116438,same,0.0248954,0.0195812,0.879224,same,0.0208151,0.0482728,0.139115,same,2.14753,0.0492785,1.24966,same
cop20k_A_mtx_k12_cores42_chunks3_cpus14,42,121192x121192,121192x12,0.755305,0.182851,0.026166,0.0171756,0.132888,same,0.0253343,0.0201306,0.9451,same,0.032103,0.0493303,0.150635,same,2.3127,0.0487599,1.40397,same
cop20k_A_mtx_k12_cores42_chunks6_cpus7,42,121192x121192,121192x12,0.753683,0.186743,0.0203816,0.0170742,0.123666,same,0.0247843,0.019469,0.920158,same,0.0302659,0.0493127,0.147864,same,2.30274,0.0473211,1.39511,same
cop20k_A_mtx_k12_cores44_chunks4_cpus11,44,121192x121192,121192x12,0.727644,0.173152,0.0246142,0.0161093,0.123555,same,0.0229606,0.0179418,0.885614,same,0.0220988,0.0468158,0.140419,same,2.21897,0.0421658,1.298,same
cop20k_A_mtx_k12_cores45_chunks3_cpus15,45,121192x121192,121192x12,0.783262,0.202595,0.0229713,0.0168501,0.131017,same,0.0247458,0.0194027,0.975288,same,0.0330301,0.0510669,0.155568,same,2.36643,0.0461696,1.45277,same
cop20k_A_mtx_k12_cores45_chunks5_cpus9,45,121192x121192,121192x12,0.700029,0.258448,0.018548,0.0144887,0.118055,same,0.0247798,0.0176201,0.885116,same,0.0377436,0.0462396,0.139596,same,2.13179,0.0417567,1.40775,same
cop20k_A_mtx_k12_cores48_chunks3_cpus16,48,121192x121192,121192x12,0.78233,0.195815,0.023497,0.0161855,0.131667,same,0.0231577,0.0178083,0.958438,same,0.0323644,0.0494745,0.154077,same,2.35398,0.0450375,1.45337,same
cop20k_A_mtx_k12_cores48_chunks4_cpus12,48,121192x121192,121192x12,0.730626,0.177786,0.0228967,0.0152962,0.121686,same,0.0215018,0.016484,0.888079,same,0.0285411,0.0464342,0.147147,same,2.20552,0.0410979,1.29681,same
cop20k_A_mtx_k12_cores48_chunks6_cpus8,48,121192x121192,121192x12,0.783922,0.201759,0.0225988,0.0161786,0.12973,same,0.0235018,0.0181694,0.97605,same,0.0252825,0.0498803,0.146188,same,2.34562,0.0454314,1.48596,same
cop20k_A_mtx_k12_cores4_chunks1_cpus4,4,121192x121192,121192x12,0.613016,0.114425,0.0578547,0.11488,0.240029,same,0.00418548,0.196256,0.269151,same,0.0195005,0.116364,0.200423,same,2.70695,0.307118,1.1012,same
cop20k_A_mtx_k12_cores4_chunks2_cpus2,4,121192x121192,121192x12,0.616529,0.113608,0.0585525,0.115325,0.241403,same,0.00419632,0.197596,0.269797,same,0.0194412,0.11713,0.202332,same,2.70924,0.30227,1.07922,same
cop20k_A_mtx_k12_cores50_chunks5_cpus10,50,121192x121192,121192x12,0.700525,0.273035,0.0211939,0.0140772,0.119378,same,0.0208208,0.0158832,0.887454,same,0.0387588,0.0453348,0.141976,same,2.11716,0.0386582,1.26625,same
cop20k_A_mtx_k12_cores52_chunks4_cpus13,52,121192x121192,121192x12,0.756405,0.177806,0.0227554,0.0141908,0.123121,same,0.0209598,0.015649,0.915653,same,0.0298595,0.046498,0.145668,same,2.30158,0.0390475,1.38779,same
cop20k_A_mtx_k12_cores54_chunks6_cpus9,54,121192x121192,121192x12,0.701076,0.218989,0.0162885,0.0124475,0.111667,same,0.0214498,0.0144511,0.874874,same,0.0190404,0.0448638,0.135077,same,2.08704,0.0359922,1.30097,same
cop20k_A_mtx_k12_cores55_chunks5_cpus11,55,121192x121192,121192x12,0.728256,0.288022,0.022086,0.0129103,0.120634,same,0.0192868,0.0141966,0.879524,same,0.0431559,0.0447475,0.146557,same,2.17642,0.035224,1.37268,same
cop20k_A_mtx_k12_cores56_chunks4_cpus14,56,121192x121192,121192x12,0.76866,0.19282,0.0202371,0.0137915,0.127573,same,0.0201068,0.0148656,0.935736,same,0.0268275,0.0473002,0.143352,same,2.2407,0.0368388,1.35111,same
cop20k_A_mtx_k12_cores5_chunks1_cpus5,5,121192x121192,121192x12,0.656709,0.122329,0.0891976,0.0966557,0.256845,same,0.0253342,0.16554,0.318517,same,0.0188505,0.103524,0.192495,same,2.74737,0.269459,1.23549,same
cop20k_A_mtx_k12_cores60_chunks4_cpus15,60,121192x121192,121192x12,0.784442,0.195297,0.0191591,0.0134749,0.125732,same,0.0198076,0.0144002,0.972311,same,0.0251775,0.0474717,0.145725,same,2.32072,0.0356679,1.39632,same
cop20k_A_mtx_k12_cores60_chunks5_cpus12,60,121192x121192,121192x12,0.732389,0.284563,0.0208163,0.0122873,0.120304,same,0.0183512,0.0132014,0.893385,same,0.0476856,0.0439176,0.149828,same,2.158,0.0356209,1.3219,same
cop20k_A_mtx_k12_cores60_chunks6_cpus10,60,121192x121192,121192x12,0.700583,0.223352,0.0143081,0.0118028,0.106845,same,0.020095,0.0129201,0.873668,same,0.0217491,0.0448911,0.137879,same,2.07283,0.0329222,1.24685,same
cop20k_A_mtx_k12_cores64_chunks4_cpus16,64,121192x121192,121192x12,0.784662,0.345146,0.0198411,0.0129553,0.125959,same,0.0185789,0.0131894,0.960251,same,0.10359,0.0488638,0.255157,same,2.30884,0.0346698,1.44887,same
cop20k_A_mtx_k12_cores65_chunks5_cpus13,65,121192x121192,121192x12,0.770301,0.378928,0.0206478,0.0118733,0.120606,same,0.017831,0.0124126,0.912234,same,0.0553698,0.0446883,0.159073,same,2.22987,0.0350569,1.38919,same
cop20k_A_mtx_k12_cores66_chunks6_cpus11,66,121192x121192,121192x12,0.725173,0.333828,0.0215413,0.0110699,0.11764,same,0.0170227,0.0118911,0.88823,same,0.0302018,0.0429774,0.135076,same,2.13498,0.0325003,1.32924,same
cop20k_A_mtx_k12_cores6_chunks1_cpus6,6,121192x121192,121192x12,0.659842,0.121574,0.0968573,0.0847237,0.256209,same,0.00548505,0.150727,0.229959,same,0.0175173,0.0950654,0.176433,same,2.64891,0.236473,1.1408,same
cop20k_A_mtx_k12_cores6_chunks2_cpus3,6,121192x121192,121192x12,0.654977,0.120801,0.091412,0.0834167,0.245116,same,0.00518095,0.149543,0.228646,same,0.01751,0.0951836,0.17659,same,2.64697,0.234748,1.18973,same
cop20k_A_mtx_k12_cores6_chunks3_cpus2,6,121192x121192,121192x12,0.655267,0.122218,0.0966686,0.0839766,0.256121,same,0.00462499,0.150004,0.229871,same,0.0173848,0.0947368,0.175844,same,2.66519,0.233711,1.15996,same
cop20k_A_mtx_k12_cores70_chunks5_cpus14,70,121192x121192,121192x12,0.760157,0.383544,0.0199242,0.0115132,0.120786,same,0.0170558,0.0118401,0.935903,same,0.0599629,0.0450651,0.1641,same,2.22321,0.0314203,1.41989,same
cop20k_A_mtx_k12_cores72_chunks6_cpus12,72,121192x121192,121192x12,0.731102,0.395078,0.0184514,0.0106796,0.113265,same,0.0162912,0.0112077,0.91137,same,0.0234953,0.043111,0.134246,same,2.13958,0.0293773,1.34766,same
cop20k_A_mtx_k12_cores75_chunks5_cpus15,75,121192x121192,121192x12,0.785705,0.468227,0.0192326,0.011536,0.12001,same,0.0166897,0.0113121,0.961068,same,0.0653506,0.0463315,0.173059,same,2.35038,0.0333025,1.43299,same
cop20k_A_mtx_k12_cores78_chunks6_cpus13,78,121192x121192,121192x12,0.76138,0.366034,0.0185879,0.0103593,0.114124,same,0.0156511,0.0103283,0.915608,same,0.0231431,0.0440481,0.13853,same,2.23055,0.0304463,1.39053,same
cop20k_A_mtx_k12_cores7_chunks1_cpus7,7,121192x121192,121192x12,0.679547,0.126711,0.0807713,0.0768961,0.231195,same,0.0487706,0.122062,0.460801,same,0.0170561,0.0882245,0.174658,same,2.62421,0.208056,1.26131,same
cop20k_A_mtx_k12_cores80_chunks5_cpus16,80,121192x121192,121192x12,0.785605,0.424948,0.0180775,0.0111122,0.120331,same,0.0160873,0.0107075,0.975208,same,0.0668475,0.0457886,0.17422,same,2.33436,0.0341912,1.48713,same
cop20k_A_mtx_k12_cores84_chunks6_cpus14,84,121192x121192,121192x12,0.760273,0.397009,0.0179993,0.0102045,0.11563,same,0.0150145,0.00972209,0.928871,same,0.0252834,0.043872,0.138312,same,2.21925,0.0275427,1.4843,same
cop20k_A_mtx_k12_cores8_chunks1_cpus8,8,121192x121192,121192x12,0.679184,0.125412,0.0721813,0.0671389,0.212781,same,0.0343355,0.111285,0.40236,same,0.0171212,0.0828415,0.167107,same,2.54159,0.187864,1.19095,same
cop20k_A_mtx_k12_cores8_chunks2_cpus4,8,121192x121192,121192x12,0.683695,0.125491,0.0763905,0.0688272,0.223949,same,0.0365013,0.111795,0.410552,same,0.017015,0.0828814,0.167356,same,2.54414,0.184538,1.23455,same
cop20k_A_mtx_k12_cores8_chunks4_cpus2,8,121192x121192,121192x12,0.682472,0.132409,0.0782364,0.0686934,0.226194,same,0.0363084,0.111301,0.406692,same,0.0170791,0.0825021,0.167326,same,2.57832,0.184085,1.19494,same
cop20k_A_mtx_k12_cores90_chunks6_cpus15,90,121192x121192,121192x12,0.785011,0.462275,0.0183266,0.0101239,0.121255,same,0.0150479,0.00961811,0.982698,same,0.0270809,0.045455,0.14617,same,2.29599,0.0267098,1.41422,same
cop20k_A_mtx_k12_cores96_chunks6_cpus16,96,121192x121192,121192x12,0.785452,0.437954,0.0177826,0.00986247,0.1207,same,0.0142924,0.0088061,0.964401,same,0.0292246,0.0450568,0.142273,same,2.27306,0.0241908,1.44417,same
cop20k_A_mtx_k12_cores9_chunks1_cpus9,9,121192x121192,121192x12,0.700553,0.133478,0.0739807,0.0609635,0.214567,same,0.0267319,0.103277,0.345952,same,0.0163874,0.0783817,0.167573,same,2.5892,0.166129,1.23114,same
